distance_km,payload_weight_kg,wind_speed_kmh,temperature_c,humidity_percent,battery_consumption_percent
5.81224672775853,4.858185401310302,2.0903151714409507,11.6228078574356,86.08517476386284,14.416701783916734
7.113014771147021,4.726905796655826,16.751732762966455,-2.1707171926642186,73.84737047289735,18.900592431765148
11.885051440198698,2.423649661621573,10.406311638482046,13.69605235064068,85.94803577994796,23.09227841911203
3.395269841296216,4.324008989847636,29.23283859922919,42.22242913471517,51.75937297659793,13.891103147899809
7.956399356997368,4.238292052821845,39.25188361988987,27.086719864927908,32.50535765670887,21.247777563317193
9.090011248499616,1.6635923188919528,10.261202497769911,28.57395743336035,79.03607579180738,18.614623340299218
1.173530984439967,4.161685823338319,26.166984058962978,26.614107681881993,48.83796041132431,5.0
9.309400352570856,0.28133741010591384,7.923905310389605,4.949606947971839,73.7016660183306,21.10703102399822
2.972599793465727,3.0217224045620603,22.613210182864396,15.916693205114008,41.65151535854125,7.804079506913321
1.443248098286553,1.2270433027097452,18.557299467533447,32.54698991816591,26.49837078453381,5.0
14.258840290173332,0.6907777403086662,38.88021318526148,0.06864487765795779,99.40654363902107,32.942668165221235
14.50166447958111,0.4770706879831249,24.341090907858664,8.892638804485614,32.49612063444794,30.182214383245576
12.221761547688686,3.5118150018028853,13.980254883472751,8.815955423292682,99.07367951707849,27.64673629567062
4.916899653013875,1.7653873224635244,4.563831395517335,16.6009463797253,98.18239460531578,11.284596172388158
1.9162456530925662,3.6513571804909315,6.049873149397382,44.01843704710925,83.50544831264317,6.608514397520657
10.421378884426275,0.4202460699148176,9.012677198049403,-1.624872665808903,72.7538369665598,24.41544365652241
6.8822111592242186,1.644922655369991,10.03866645361192,20.935049719029752,66.22456402008677,16.22749820962172
2.269554405249293,2.743507332639153,34.024642313645515,3.9682341006105233,89.28812363022678,12.4653834426948
7.680065196613418,3.974543507710922,22.448911531300997,43.53382727048721,43.15516172955903,18.4687992669728
0.9986335561706667,1.6618872643671427,20.935636454974656,0.6651752363732104,57.41449699879016,5.164656403172646
13.68514583014234,3.166867744541345,4.590754874768699,15.180050118079564,69.55119754932015,26.871626829366363
4.252309733200246,4.441290966357317,34.4055877339774,31.894249241730307,52.895238069559284,12.7189728793561
10.106573123132739,3.1177296220932926,28.91257212833935,30.227721401372264,54.19891632722144,22.115067971979286
5.019810603296459,1.2415014262928057,2.7067344760000633,16.136431844696613,46.422773400166754,12.583817714564274
8.040986307078256,0.2195638296270363,28.313403889190745,12.326208397635913,65.13854533476288,16.24847994787052
8.427299050477554,4.363484482114556,21.741528693705842,14.880618927643528,88.04596224120928,17.52131017341571
3.180389605120142,0.20422011316689698,3.26901382987113,8.213813157931964,36.12227024050503,5.991625526121213
14.558977102586098,4.386038196152577,18.332025661146258,5.26664693533999,94.75464310027532,29.33548553203135
11.739425938736161,2.691791956733339,19.387851485201878,19.1519848779445,75.12701229985836,25.575847310346305
14.122734652680743,4.701431722713191,6.63098160653103,8.426687803380366,85.86185701440242,28.53110212046176
13.474996581200909,4.014037855290961,37.82792588001129,9.373083244862507,64.49525541040093,30.768262259231584
9.169549692760734,4.989877141613354,33.99901485922648,27.837803173727856,82.36133611392508,20.156127622394596
13.867176407835194,1.8184878957133799,26.760893493164332,43.42686658499461,21.296031787157375,30.99938830830687
1.7831412797528328,3.8592226157625222,18.491822440024286,25.181860027968753,85.47043398236282,7.13927202319146
3.3417515050776054,2.069461476685287,16.470621663380342,-1.1510266467516859,23.211108726829323,10.07888163993365
1.1557956892028018,2.4513905394891538,26.038938686038165,-1.220819307296651,91.193070109029,5.277686911789063
5.217289796067333,3.1747767697700136,21.817274776276218,42.5711610422783,99.35701977909146,14.17249196570821
6.135820700497489,4.38101785951306,2.4909242352754246,9.864539515366681,43.525396974142225,14.480167202795956
4.434560960721491,4.922008999076546,20.500105950813268,-0.3966506958762288,36.82548450286349,13.852767361905988
12.516693882702976,3.8645397279361395,32.25614468931358,24.952229357519077,81.22906910864326,26.824413735024553
5.672923237057044,2.1470572326199355,18.36959510387832,26.182438914513305,40.242107273620256,13.011942364271388
4.573550390467021,2.164649311157644,2.0782631021707365,27.42524100593441,89.24499065377628,7.525033804910089
8.369093205794602,3.714153277785569,31.451127975361324,8.370101392877064,28.227407372598137,19.110491295654313
2.5434012621340583,1.2700080142646817,8.054551285438976,-4.244465789276248,30.076415710348662,7.233532688948912
12.131856220933575,0.6413231543438338,10.344833395521551,43.25076847272359,98.33212440804925,27.217700845110308
1.5809843333566769,1.8376485724398053,6.588254137291836,7.544652284555124,73.90711186160037,5.0
14.8098605807075,1.5074710591050007,13.2086025948599,28.801314402627376,87.75097795431623,28.967893637111214
11.697549154801532,1.5519097902343517,30.2700602275454,30.331493493935476,45.94635018812144,24.213066101657766
3.3813773822454998,1.2446779801445589,20.775434380157492,25.500370853974285,74.11869996164836,7.661317202126435
0.5800706982922348,0.30625662921817326,8.195250966028503,10.645369710682411,67.53934618468777,5.0
12.324190712595096,0.1875822801937277,35.113203126081636,8.554812688203288,68.25200960983577,25.674368768259473
10.749431485790447,4.939839709706555,35.18327419806117,24.883414135135155,74.60259676301773,25.00627645672831
11.070603936594315,2.1960883553057258,34.82313700184028,38.304781680584576,66.02873385032788,27.417733748184812
11.683420026946214,1.9832005710824405,9.55184845526157,42.33668644616978,54.324989544213274,25.840747766564434
1.5736474501443103,3.4302716851960424,18.049573767239522,0.29529022018788176,42.07381555044375,6.774339498857569
5.697753063891953,1.1694440505388146,39.39958624563501,2.7414306298859925,81.48650647305615,18.090123365697355
2.180101363114381,4.754809801356104,30.880499052399614,42.236812939153985,38.101794400254896,8.401974895262851
13.014999675196107,3.9530905706362054,1.0866968490223927,31.82676141673963,75.38834449235313,26.154701904135656
9.53782283899959,0.5381139113300717,2.608183650419682,39.149691241488654,38.66662581194613,22.128292298462824
5.298021360363413,2.146145801346149,18.557255072493312,5.131631706767157,70.02641359635632,10.990472560105797
1.4215960791473428,4.407679707054607,36.368808234462406,24.379293555470092,79.76626137032231,6.365675307525609
5.009243664877102,4.72918690922791,21.54807191810857,30.056979720873684,37.497111112523136,11.756731598047903
5.215158169387832,2.3902674051243618,19.91250032137161,29.00559427234863,24.795464068904664,11.365649900570334
11.079289585901929,3.105715807132468,4.218947998265223,15.407584543334906,30.477899439533928,25.309975187466435
9.74458333465059,0.9184663358511687,26.271204188971762,-4.230255415434576,68.47975738168203,23.377648714742065
13.364584767356735,4.956726268071185,32.88412642400902,24.146302840213156,87.95571249805884,31.358168823036944
7.347116414848265,1.2351913367788727,15.216800300302493,7.6550769589804375,23.59974569883395,13.89560144229332
2.234116566105375,4.719385693262116,31.0244740370131,17.51271230714452,78.7321007233317,6.779219645990249
10.842049414733427,3.2832685800626056,38.57906615603247,42.879050754190864,47.305491676004166,24.344561075615978
11.531383204945012,3.07791029490641,8.150658365107564,14.951765882121737,58.2822695935618,23.792340736260474
8.638519364757695,2.6121737039808925,20.933185247789652,36.990080333221336,94.30876398764525,21.63314729267046
11.679024109341134,1.2302820774170178,11.485518323383022,4.427030287462557,46.557720378867636,26.490135773139144
7.660036147283666,0.9649873568269905,31.714176761353574,28.62302490125144,57.22695471515888,16.752470386164063
8.079626026038913,1.1803824244438594,23.1037346352463,43.85034772194717,21.09459318085449,19.037516444106334
6.69934476619897,1.0135474845068473,25.38329670201215,0.09465504364683941,26.52789760038707,15.754907402277173
0.8685773377893802,3.9199639204770915,31.916566384635765,-4.584002888640399,40.68732729078272,7.093552156682667
2.0644256914029144,1.8156137699169776,15.838818906498195,16.67913963163072,22.228179265685952,5.802536547244932
